ON,20141123,28.4
ON,20140516,35.24
MB,20140731,41.24
SK,20140424,102.11
ON,20110113,49.27
NL,20140802,8.3
MB,20140914,0.67
QC,20140830,32.09
ON,20110115,11.47
ON,20140909,103.96
QC,20140204,119.74
ON,20140205,81.3
BC,20140824,0.35
QC,20140403,112.82
QC,20141115,82.62
AB,20140428,78.63
QC,20140612,34.3
AB,20140325,18.57
ON,20140519,27.75
ON,20140716,14.05
AB,20141204,56.99
ON,20140731,83.51
AB,20140718,17.42
QC,20141216,80.0
QC,20140831,73.62
QC,20140628,78.31
ON,20140606,106.08
AB,20140723,60.69
QC,20140203,116.4
SK,20141106,93.9
QC,20141125,75.18
ON,20140217,28.29
BC,20141110,59.62
AB,20110118,23.12
ON,20140223,73.32
AB,20140305,25.11
ON,20140202,102.25
BC,20141025,20.7
QC,20140202,93.65
ON,20140502,2.86
ON,20140727,33.96
QC,20140917,2.84
MB,20141110,33.85
BC,20140215,32.73
ON,20140617,119.78
ON,20140518,50.65
SK,20141214,59.31
ON,20140826,94.42
AB,20141129,99.91
QC,20140411,76.98
NB,20141215,86.73
AB,20140812,37.56
ON,20141105,2.47
ON,20140809,101.99
QC,20140709,62.47
BC,20140827,105.72
ON,20140204,90.87
QC,20140730,80.23
MB,20140710,89.34
ON,20140514,0.99
BC,20110201,111.57
ON,20141208,30.37
QC,20140529,115.38
QC,20140907,46.58
ON,20140625,113.79
AB,20140715,38.87
QC,20140416,79.6
AB,20140501,94.92
SK,20140423,120.02
MB,20140530,99.52
ON,20140526,112.21
ON,20140221,70.85
ON,20140720,33.89
AB,20140506,33.32
ON,20140505,90.9
AB,20140913,72.0
NS,20140616,102.07
QC,20140215,26.86
MB,20141209,119.7
PE,20140622,93.02
BC,20140621,77.03
QC,20140208,111.76
BC,20140414,43.34
NS,20140212,95.48
QC,20140218,119.99
QC,20140608,104.13
QC,20140412,17.64
PE,20141115,72.05
ON,20140309,76.18
ON,20140701,50.27
AB,20141202,65.5
BC,20140324,71.5
AB,20140918,49.4
PE,20140716,3.17
AB,20140611,57.8
ON,20110104,60.2
ON,20140307,78.39
AB,20140408,104.43
ON,20140807,70.38
AB,20141201,76.3
SK,20140213,94.51
ON,20140531,27.15
ON,20140512,100.39
QC,20140325,104.37
ON,20140506,18.68
AB,20140830,87.62
ON,20141008,79.58
MB,20141211,61.19
QC,20140912,74.71
SK,20140423,117.27
ON,20141002,116.94
ON,20110116,117.76
ON,20140812,37.2
ON,20140202,21.15
PE,20140604,59.59
ON,20141007,47.73
AB,20140205,33.92
BC,20140328,115.1
ON,20140821,18.47
ON,20141113,109.36
QC,20140416,46.1
QC,20140816,111.4
ON,20140613,104.07
ON,20141012,15.98
NS,20110201,74.16
MB,20140303,10.81
SK,20140731,17.83
MB,20140502,109.03
ON,20140322,62.61
AB,20140213,119.15
PE,20140204,25.98
ON,20140424,38.33
QC,20140903,104.58
MB,20141112,17.32
QC,20110106,5.2
ON,20140812,115.77
MB,20140402,94.51
QC,20110124,16.13
NB,20110120,93.65
AB,20141229,41.63
BC,20110125,107.61
AB,20140727,100.68
AB,20140330,45.57
BC,20140807,66.89
NS,20140810,74.64
ON,20140621,14.16
ON,20141113,114.47
NS,20140615,50.29
QC,20140327,113.39
ON,20141226,66.62
AB,20141230,57.19
QC,20141110,95.68
AB,20140224,10.7
MB,20140522,1.82
ON,20140819,100.25
AB,20140528,112.95
ON,20140213,64.04
BC,20140415,13.7
ON,20140815,119.8
SK,20140920,55.24
QC,20140826,66.83
AB,20141101,13.93
ON,20140418,18.08
ON,20140724,105.38
NS,20141030,19.13
QC,20110104,32.91
MB,20140420,11.64
QC,20141203,76.18
QC,20140704,83.28
ON,20140411,28.98
BC,20141201,0.71
MB,20141229,112.38
NB,20140423,103.7
QC,20140222,104.18
SK,20141111,84.08
NS,20140822,115.81
ON,20140730,110.72
QC,20141126,59.64
QC,20140930,20.17
AB,20141023,81.2
ON,20140424,110.4
PE,20141020,89.73
QC,20110121,92.81
ON,20141115,86.44
AB,20110119,85.44
ON,20140512,91.52
ON,20141227,98.74
ON,20140429,109.14
AB,20140912,16.91
NS,20140305,114.49
PE,20140523,74.48
ON,20140627,20.53
ON,20140627,41.99
SK,20140908,55.34
QC,20140724,1.0
QC,20110129,118.12
MB,20140510,70.33
AB,20140927,93.82
AB,20141206,67.72
QC,20140509,0.27
SK,20140710,9.5
QC,20140726,47.68
ON,20140417,21.01
QC,20140504,98.72
NB,20140420,79.66
AB,20141123,78.57
PE,20140804,67.41
QC,20140612,89.3
MB,20141020,88.32
BC,20140402,85.38
ON,20140420,68.44
AB,20110101,96.49
ON,20140924,108.04
AB,20140707,117.65
ON,20141028,71.11
SK,20141030,54.19
AB,20140302,33.11
QC,20140818,28.91
NB,20140714,47.53
ON,20141225,102.99
AB,20140202,105.91
AB,20110125,48.43
ON,20141024,106.64
QC,20141029,13.32
ON,20140304,99.02
SK,20140520,99.7
BC,20140904,112.96
MB,20140722,44.46
ON,20140606,16.74
MB,20140411,14.85
AB,20140706,39.54
SK,20141116,60.91
ON,20140530,17.22
NL,20140327,46.7
ON,20141219,16.22
ON,20140307,90.61
PE,20140809,116.54
QC,20140714,23.64
ON,20140207,69.54
QC,20141112,63.75
ON,20140419,76.29
QC,20140816,87.24
SK,20140725,26.8
QC,20141018,96.19
BC,20140210,58.64
PE,20140629,118.69
AB,20141101,94.75
ON,20141117,18.33
QC,20140323,35.74
ON,20140520,57.42
ON,20140718,61.69
QC,20140831,18.09
NS,20140806,45.14
ON,20140718,23.73
QC,20140310,112.57
ON,20140927,66.01
NS,20140329,28.27
ON,20140404,77.18
NS,20140903,47.39
BC,20140227,60.56
AB,20140503,16.48
PE,20140224,13.5
QC,20141117,16.27
NS,20140922,13.95
NB,20140919,76.93
QC,20140501,65.09
QC,20140622,8.24
AB,20140224,51.17
AB,20140331,100.42
ON,20140301,3.6
SK,20140319,55.97
AB,20140429,39.38
BC,20140815,43.81
ON,20140902,28.23
AB,20140502,84.92
SK,20141114,100.32
QC,20140223,71.91
BC,20140917,119.04
MB,20140825,23.2
SK,20141229,84.83
NS,20140509,56.51
AB,20141011,82.11
MB,20140808,117.12
ON,20140512,66.72
ON,20140617,45.35
ON,20140305,31.89
ON,20140929,47.65
ON,20140228,42.19
ON,20140415,48.9
MB,20140831,25.89
QC,20141130,14.23
ON,20141216,61.76
ON,20140613,90.42
NB,20140516,27.87
AB,20141001,45.24
SK,20110127,92.94
MB,20140609,82.48
MB,20140823,8.04
ON,20140329,7.96
NS,20140520,55.16
PE,20140923,93.09
AB,20110112,72.34
QC,20140710,46.32
ON,20140218,2.45
AB,20141207,24.87
NL,20140215,7.62
BC,20140516,30.83
MB,20140511,34.81
BC,20140914,13.14
AB,20110130,15.65
QC,20140802,62.89
NL,20141022,35.99
MB,20140323,71.67
QC,20110116,86.24
BC,20141029,14.41
QC,20141123,43.26
SK,20110114,119.56
ON,20140517,28.07
ON,20140614,103.84
QC,20140521,73.89
SK,20140218,28.3
AB,20140830,36.02
QC,20140605,51.19
ON,20140811,43.61
QC,20140614,95.29
ON,20141120,24.47
QC,20140720,16.96
NB,20110113,13.82
ON,20140407,98.0
QC,20141202,78.54
ON,20141225,114.07
PE,20140924,77.47
ON,20140510,12.74
ON,20140712,108.87
AB,20140516,66.81
BC,20141220,17.55
QC,20140502,72.63
SK,20140806,100.02
QC,20141112,17.25
BC,20140902,7.55
QC,20140222,91.34
AB,20110107,19.07
SK,20140918,67.19
ON,20140914,30.11
QC,20140604,92.45
ON,20141029,97.89
NL,20140606,92.56
QC,20140417,87.7
ON,20140311,18.75
PE,20140730,21.43
ON,20110122,77.28
NS,20140910,68.77
ON,20140413,51.51
ON,20141130,103.92
ON,20140625,85.07
PE,20140417,32.81
ON,20141020,86.91
AB,20140416,96.09
ON,20140717,60.17
BC,20141108,49.69
QC,20140203,34.79
AB,20140513,38.94
PE,20140501,41.86
MB,20140418,51.56
AB,20140921,64.56
SK,20140616,42.6
QC,20141231,12.84
QC,20140912,109.73
QC,20140527,3.85
BC,20140806,104.52
BC,20140216,37.86
ON,20140718,14.31
NL,20141217,37.4
BC,20140409,46.3
NL,20110129,66.45
AB,20140226,11.25
SK,20140203,96.98
MB,20141021,66.58
ON,20140615,52.82
NB,20140524,39.1
ON,20141219,37.52
AB,20140804,75.51
NL,20140525,85.78
ON,20140410,87.37
BC,20140807,60.62
MB,20141114,16.17
QC,20140604,23.03
QC,20141118,48.2
ON,20140622,113.31
BC,20140930,109.69
SK,20140308,6.86
QC,20140515,95.52
AB,20141008,78.28
AB,20140506,62.55
QC,20141003,1.97
ON,20140216,77.98
AB,20140716,1.47
SK,20140720,108.75
ON,20141219,21.54
NL,20140514,56.82
QC,20110110,13.33
NB,20141111,43.77
AB,20140723,33.62
ON,20140510,34.75
QC,20140804,112.28
AB,20141225,103.67
QC,20140316,108.05
ON,20140424,108.96
QC,20141014,112.18
MB,20140716,9.85
ON,20141024,92.45
SK,20140924,19.12
AB,20140625,49.75
NL,20140404,98.52
ON,20141206,116.38
BC,20140511,30.33
BC,20140406,4.22
SK,20140306,103.75
QC,20141004,113.88
AB,20140522,91.74
SK,20141124,37.9
QC,20140321,104.16
ON,20140928,87.31
QC,20141001,82.88
AB,20140205,64.89
QC,20140521,55.28
ON,20140903,49.23
ON,20140409,62.82
QC,20140821,94.74
BC,20140322,53.66
QC,20141031,34.24
ON,20140702,51.59
AB,20140621,118.27
BC,20141114,93.07
QC,20141104,29.03
ON,20140903,38.35
AB,20140713,105.15
SK,20110109,99.65
NB,20141028,6.46
ON,20141031,108.01
AB,20140815,85.71
ON,20140728,69.85
ON,20140719,28.52
ON,20140826,85.4
MB,20140207,14.27
PE,20140426,23.75
NS,20140720,82.87
ON,20140822,75.62
BC,20141213,16.78
ON,20140506,106.08
ON,20140619,19.36
ON,20140824,49.46
QC,20140321,112.65
NB,20141119,118.26
MB,20140226,95.15
BC,20140608,64.64
NS,20140204,88.99
ON,20140523,87.2
MB,20141117,61.4
ON,20141219,106.2
AB,20140405,94.67
QC,20140801,50.15
SK,20140202,109.1
SK,20140812,74.01
BC,20140906,112.76
QC,20140824,59.49
BC,20140602,58.41
NL,20110125,20.46
BC,20140902,41.56
ON,20140730,47.73
AB,20141108,83.23
ON,20141229,28.08
QC,20140821,27.88
QC,20141017,119.97
ON,20140506,11.69
AB,20140905,35.13
QC,20141105,30.53
AB,20140724,19.92
ON,20140820,33.38
QC,20141128,65.76
NB,20140409,28.05
QC,20140901,105.16
AB,20140811,75.46
ON,20140323,102.49
ON,20140925,21.24
AB,20141111,48.42
ON,20140225,22.39
SK,20140509,89.74
ON,20140627,59.78
QC,20140217,14.16
BC,20140227,107.99
PE,20140304,80.71
ON,20140811,21.25
ON,20140910,82.89
PE,20140501,43.57
BC,20141231,13.47
NS,20141110,32.1
MB,20141015,90.98
QC,20140302,2.22
ON,20140305,68.21
PE,20141126,81.61
NS,20141206,59.26
AB,20140830,17.06
MB,20110103,13.54
QC,20140609,63.51
AB,20110114,1.43
ON,20140424,70.01
AB,20140219,78.47
ON,20110114,64.23
AB,20140316,11.49
SK,20140507,27.86
ON,20141216,5.08
AB,20140620,2.52
ON,20140520,49.64
ON,20140223,63.7
SK,20140822,87.97
QC,20140820,112.23
ON,20140223,16.64
MB,20140806,4.45
MB,20140525,107.9
BC,20140619,8.22
BC,20141222,89.39
SK,20140309,9.04
AB,20140419,79.94
SK,20140816,24.83
BC,20110129,83.73
NS,20140902,106.98
ON,20141001,61.01
ON,20140410,47.3
AB,20141011,95.43
ON,20140524,53.34
PE,20141224,96.52
ON,20141221,88.11
NS,20140729,6.32
BC,20140711,3.86
NS,20140814,13.13
QC,20110119,33.93
AB,20141209,29.87
AB,20110101,42.71
ON,20110107,102.04
AB,20140323,63.03
NS,20140713,69.04
AB,20140304,45.63
NB,20141001,106.87
ON,20140509,88.81
ON,20140205,28.95
ON,20110104,52.38
AB,20141007,90.1
AB,20141224,22.22
PE,20141020,48.27
QC,20140211,55.2
ON,20140217,24.32
MB,20140910,63.95
QC,20141104,45.12
SK,20140911,3.91
ON,20140317,56.95
MB,20141227,36.8
NB,20140705,97.08
QC,20140603,3.07
ON,20110110,51.52
AB,20140429,29.45
AB,20140709,29.82
QC,20141230,13.35
QC,20140603,94.08
NS,20140718,64.74
PE,20140709,54.52
BC,20140519,26.73
ON,20141210,89.7
ON,20110201,88.83
AB,20110112,91.98
SK,20140829,23.98
PE,20140210,42.43
BC,20140430,102.19
QC,20141010,109.61
QC,20140927,42.97
NL,20141015,30.69
QC,20140630,79.09
ON,20140614,97.38
BC,20140614,67.91
AB,20140710,101.03
AB,20141127,89.02
ON,20140604,19.93
AB,20141212,72.01
AB,20140930,24.44
NS,20140720,102.19
BC,20140624,4.12
QC,20141104,10.07
NB,20140612,92.68
BC,20140620,50.19
QC,20141220,115.21
ON,20110110,22.5
MB,20140808,36.01
ON,20141113,104.14
AB,20140211,99.3
ON,20141218,58.81
ON,20140222,39.29
AB,20140802,24.23
MB,20141113,25.93
ON,20141024,116.07
AB,20140723,39.96
QC,20110129,108.18
SK,20140213,92.07
MB,20141005,116.76
SK,20140513,49.6
QC,20110123,80.23
QC,20140404,107.07
QC,20141103,40.58
AB,20141018,69.56
ON,20140902,98.46
ON,20110112,8.21
ON,20140809,36.1
ON,20141026,71.93
ON,20140203,34.8
SK,20141030,117.31
AB,20110131,110.79
ON,20140416,88.66
MB,20140824,20.67
PE,20141121,101.39
AB,20141109,111.88
ON,20141008,94.52
AB,20140522,70.43
ON,20141217,63.67
AB,20140322,65.42
AB,20140816,43.81
AB,20141006,35.87
NS,20141204,26.28
AB,20110120,97.58
SK,20140806,86.28
SK,20141211,6.51
ON,20140820,111.86
NL,20140413,39.55
QC,20141104,4.18
MB,20140222,114.18
MB,20141111,68.69
NL,20141008,96.54
ON,20140702,80.44
AB,20140802,44.6
ON,20141009,92.47
SK,20141007,1.19
QC,20140810,87.16
QC,20140715,4.44
ON,20140718,57.78
ON,20140504,113.42
QC,20140918,113.88
BC,20140707,79.29
AB,20141230,3.07
AB,20140804,91.01
AB,20140213,17.06
QC,20140726,46.52
QC,20140206,15.69
ON,20141211,119.39
SK,20141106,4.72
ON,20140620,95.93
ON,20141223,56.57
ON,20140622,14.01
AB,20140823,114.79
ON,20140916,82.48
ON,20141110,29.56
ON,20141002,115.08
ON,20140427,60.88
QC,20140314,6.85
QC,20141027,55.75
AB,20140818,102.2
QC,20140724,25.93
QC,20141103,113.14
AB,20140822,101.21
ON,20140228,65.13
BC,20141127,2.21
NB,20140531,67.36
AB,20140321,64.35
QC,20141031,97.06
ON,20140423,45.11
PE,20140803,16.29
ON,20140324,39.59
BC,20140428,88.32
QC,20141112,8.93
ON,20140520,42.89
ON,20140416,54.65
SK,20140401,10.76
MB,20140814,84.13
BC,20141115,113.2
ON,20140216,91.16
QC,20140603,117.14
ON,20140418,38.9
ON,20141023,8.78
QC,20140419,82.0
ON,20140826,15.0
SK,20141122,1.61
QC,20140416,79.55
MB,20141126,33.39
AB,20140628,70.6
AB,20140707,66.55
QC,20141001,54.1
AB,20140930,46.02
PE,20141018,56.43
QC,20140915,1.8
ON,20140419,87.4
QC,20140827,6.47
NS,20140912,54.46
ON,20140922,85.99
ON,20140729,30.82
ON,20140701,49.14
ON,20140307,47.52
QC,20140828,80.17
AB,20140507,54.51
AB,20140708,28.45
ON,20140509,12.5
QC,20140322,70.99
BC,20140517,39.87
ON,20141115,112.15
QC,20140531,71.77
QC,20140225,43.48
ON,20140516,107.44
AB,20140315,88.97
ON,20140209,82.9
SK,20141122,114.5
ON,20140323,95.43
QC,20141221,77.31
PE,20141208,72.2
BC,20141025,101.92
BC,20140424,114.83
ON,20141203,106.63
ON,20140201,63.57
NS,20141104,40.43
BC,20140306,78.76
PE,20140812,78.9
SK,20141026,82.06
QC,20140802,21.12
PE,20140810,17.27
BC,20140415,25.32
ON,20141205,20.38
ON,20140402,90.22
AB,20110111,43.2
BC,20140819,71.5
QC,20141031,46.52
AB,20140922,11.46
ON,20141013,70.19
AB,20141221,114.52
AB,20141216,22.2
AB,20141202,116.87
SK,20140213,1.55
QC,20140609,56.16
AB,20140210,114.46
BC,20140422,82.6
BC,20140803,26.08
QC,20140402,8.83
ON,20141227,16.53
ON,20140205,29.28
QC,20140923,37.31
NS,20140204,34.55
QC,20110107,29.1
BC,20141101,20.62
ON,20140508,32.62
ON,20140915,91.79
ON,20140623,49.86
BC,20140625,59.26
QC,20141029,51.2
MB,20140502,71.3
ON,20110123,116.38
AB,20140226,15.7
MB,20140611,52.91
QC,20140913,99.27
ON,20141222,106.44
AB,20140715,54.1
QC,20140424,44.32
AB,20140301,34.65
QC,20141230,40.18
NL,20141020,77.69
AB,20110110,44.47
ON,20140608,47.45
MB,20140313,69.48
QC,20140705,27.25
PE,20141126,69.4
ON,20140218,55.61
BC,20140603,43.01
ON,20140427,7.55
ON,20140720,43.08
QC,20140820,100.67
PE,20110129,98.71
AB,20141010,29.8
SK,20140510,91.55
BC,20140427,15.72
MB,20140704,61.32
MB,20140521,42.06
ON,20140729,48.22
SK,20140402,104.17
ON,20140818,68.08
BC,20140611,75.36
ON,20140902,29.84
BC,20140804,3.66
ON,20140919,54.17
ON,20140819,39.55
MB,20141203,116.26
SK,20140911,17.06
SK,20140718,97.66
ON,20140408,41.13
ON,20140615,41.27
ON,20141014,110.77
ON,20140811,114.29
SK,20140715,24.4
ON,20140420,17.91
ON,20140611,110.48
QC,20141010,43.56
QC,20140509,97.62
QC,20140823,58.28
ON,20141008,5.67
ON,20110127,40.31
SK,20141030,17.74
ON,20141009,6.34
NB,20140211,66.21
QC,20140802,39.77
AB,20140319,89.86
QC,20140306,21.58
ON,20140806,78.22
AB,20140811,119.22
QC,20140312,112.26
AB,20141020,72.34
ON,20140424,100.97
ON,20141019,15.83
ON,20140215,42.66
NB,20140520,119.26
ON,20140309,92.81
MB,20140711,97.75
ON,20140419,98.63
NB,20141009,12.94
ON,20141021,71.3
BC,20140312,104.35
QC,20141118,32.57
AB,20140220,14.02
QC,20140324,81.27
ON,20140219,71.9
AB,20140508,21.17
AB,20140211,29.95
MB,20141129,104.5
QC,20140504,42.04
QC,20140430,99.3
PE,20140212,29.56
ON,20140409,75.52
ON,20140429,93.12
ON,20141017,70.57
BC,20140707,44.69
ON,20140206,90.57
ON,20140420,18.44
ON,20140503,59.03
PE,20140804,97.85
QC,20140321,110.12
ON,20110123,0.4
ON,20141016,51.16
QC,20141102,25.48
NS,20140309,80.33
QC,20141210,56.05
QC,20140211,72.6
QC,20140915,98.39
QC,20140804,34.78
BC,20141010,57.03
SK,20140812,10.51
AB,20140831,54.2
SK,20140902,65.0
SK,20141108,75.88
QC,20141207,90.9
BC,20140212,91.14
ON,20140523,27.23
QC,20140814,0.82
NS,20140202,48.85
AB,20140909,88.29
ON,20110113,42.22
ON,20140204,72.22
QC,20141001,50.37
MB,20140604,54.28
AB,20140516,86.29
QC,20110119,26.99
PE,20141002,116.25
SK,20140416,4.76
ON,20140206,103.85
ON,20140328,90.67
PE,20140328,81.07
PE,20141110,88.47
SK,20110117,55.55
AB,20140418,52.28
ON,20140421,34.85
ON,20110105,62.41
QC,20141004,70.53
MB,20140614,93.25
ON,20140331,20.16
NB,20110114,38.69
BC,20141013,77.71
QC,20140714,119.5
ON,20140718,14.17
ON,20141119,28.78
AB,20140815,28.26
ON,20140807,64.48
ON,20140923,73.3
QC,20141105,35.44
ON,20140927,89.7
AB,20141223,31.18
QC,20141201,36.81
NS,20140906,48.32
NL,20140617,32.23
PE,20140810,22.4
ON,20140724,56.7
NB,20140921,6.34
ON,20140721,118.83
QC,20140217,51.39
ON,20140405,2.46
ON,20140808,117.91
ON,20140627,32.77
PE,20140713,108.42
QC,20141124,82.45
QC,20141115,79.86
NB,20110118,50.08
BC,20141110,104.58
ON,20140622,27.77
ON,20110105,106.49
MB,20141019,28.98
ON,20140202,119.83
QC,20141204,59.83
BC,20140412,112.29
ON,20140423,84.66
QC,20140220,90.34
QC,20140302,89.71
ON,20140302,4.89
AB,20140719,4.82
QC,20140828,39.02
AB,20140305,95.13
ON,20140606,79.64
AB,20141203,20.05
NB,20140728,2.94
SK,20140620,30.12
ON,20110128,2.53
NS,20140916,73.08
BC,20141125,23.17
ON,20141003,62.88
MB,20140307,105.65
ON,20140405,71.61
AB,20110118,14.7
ON,20140809,9.11
ON,20141219,17.15
MB,20140612,82.23
QC,20140730,28.42
ON,20140310,10.82
ON,20140322,7.44
SK,20110114,105.99
QC,20140209,111.91
ON,20141206,84.94
BC,20141213,14.18
ON,20140628,11.42
QC,20140322,112.36
BC,20140831,91.56
ON,20141206,70.16
ON,20140813,66.48
ON,20141205,102.41
QC,20140626,28.03
NS,20141110,82.06
NS,20141231,108.65
ON,20140909,88.8
AB,20141130,63.44
SK,20140929,112.03
ON,20140907,80.36
ON,20141223,3.49
QC,20140404,26.83
SK,20140604,99.92
AB,20141031,117.43
QC,20141010,118.66
NB,20110125,113.24
QC,20140323,51.29
NS,20140503,88.57
SK,20140930,9.26
BC,20141013,93.07
QC,20140225,64.02
NS,20140323,86.94
BC,20140604,10.98
QC,20140213,103.45
BC,20140609,56.3
MB,20140915,67.72
NL,20140212,106.29
QC,20140924,84.22
NB,20140828,9.39
ON,20140326,10.96
AB,20140401,77.88
NL,20141125,16.77
PE,20140611,70.28
SK,20140815,24.66
QC,20140330,36.3
QC,20140711,10.62
BC,20140414,53.1
ON,20140714,10.59
QC,20140421,57.34
QC,20140912,80.37
MB,20141116,92.13
QC,20141221,53.74
QC,20110121,95.11
AB,20140425,85.15
AB,20140402,35.43
MB,20140504,46.13
ON,20140529,87.87
AB,20141127,42.77
AB,20141222,104.69
AB,20140923,56.97
MB,20141005,46.44
SK,20140914,2.86
QC,20140910,65.55
ON,20140805,93.02
PE,20140604,68.79
MB,20140502,105.77
SK,20140724,11.82
NB,20141112,77.14
NB,20141108,59.66
PE,20140211,88.49
ON,20140413,67.92
PE,20140908,67.2
AB,20140424,10.17
NS,20110120,44.31
ON,20141023,95.81
QC,20140716,64.16
AB,20140822,50.36
MB,20140912,19.24
BC,20140514,55.97
PE,20140430,14.94
SK,20141024,46.18
PE,20141230,36.72
NB,20141006,16.37
AB,20140502,84.67
AB,20140403,72.56
NB,20140207,100.7
ON,20141007,9.32
BC,20140511,32.33
QC,20140228,15.94
ON,20140713,38.15
BC,20141231,42.76
QC,20140608,95.2
QC,20140724,1.6
AB,20140826,23.42
ON,20140816,61.15
AB,20140807,9.59
NL,20140215,105.69
PE,20141103,79.77
ON,20141130,80.38
NB,20141217,108.94
BC,20140813,16.5
QC,20140722,17.93
SK,20110127,51.88
BC,20110120,45.35
SK,20140408,116.06
ON,20141102,66.42
AB,20140530,3.25
MB,20141212,56.29
AB,20140530,60.79
PE,20140507,115.67
QC,20140708,55.75
MB,20110114,6.03
MB,20140411,108.65
QC,20141113,75.34
QC,20140209,33.74
AB,20140726,109.38
BC,20140214,90.64
SK,20140904,93.73
ON,20141013,36.63
QC,20110121,95.54
PE,20140905,55.47
ON,20140627,28.71
BC,20140413,61.11
QC,20140911,110.7
BC,20140304,69.23
ON,20110103,70.8
ON,20140704,59.54
NS,20140713,10.36
QC,20140527,105.44
QC,20110111,42.56
SK,20140215,60.0
ON,20141107,15.99
MB,20140910,16.27
PE,20110105,72.17
NB,20140619,114.08
SK,20140819,45.29
ON,20141120,111.71
BC,20141020,24.74
PE,20140213,80.56
ON,20140210,51.57
BC,20140416,91.59
ON,20140815,31.44
AB,20141002,76.51
PE,20141120,104.88
QC,20140929,93.68
AB,20140202,4.66
ON,20140718,111.46
ON,20140731,36.21
QC,20140304,1.64
BC,20110115,46.38
QC,20141207,6.56
QC,20140422,45.8
QC,20140320,97.74
QC,20140417,67.39
QC,20140601,27.15
SK,20140614,107.76
AB,20110115,47.9
AB,20140317,16.91
ON,20140830,45.61
ON,20140221,5.28
ON,20141113,110.58
BC,20141127,114.77
QC,20140605,101.0
BC,20141016,84.66
AB,20140418,46.02
MB,20140625,102.62
NB,20140524,52.45
AB,20140804,0.72
AB,20140420,108.89
SK,20140227,66.27
MB,20140823,75.42
AB,20140728,2.54
MB,20140613,54.68
QC,20140722,107.52
ON,20110130,103.24
SK,20110113,35.74
AB,20141018,119.57
ON,20140707,62.17
ON,20110115,90.62
ON,20140719,75.92
BC,20141113,42.99
QC,20141108,9.83
PE,20140203,11.9
MB,20140804,57.74
ON,20140320,74.08
AB,20140513,21.73
NS,20140210,83.31
AB,20110113,45.38
AB,20140220,95.37
SK,20141215,44.26
ON,20140912,17.42
ON,20140220,102.08
MB,20140705,111.12
NB,20140801,99.07
BC,20140308,56.69
ON,20140918,60.2
ON,20140924,22.91
AB,20141001,94.59
ON,20141105,14.48
ON,20110113,28.21
SK,20140918,91.28
BC,20141030,9.34
NS,20140211,53.29
PE,20141212,116.63
ON,20141002,39.91
MB,20140524,104.1
MB,20140216,13.76
QC,20140305,82.74
MB,20140419,117.78
ON,20140915,27.84
AB,20140720,11.91
QC,20140413,22.07
ON,20141218,114.7
QC,20140421,1.6
AB,20110126,108.42
BC,20140314,74.67
SK,20140218,47.11
ON,20140316,14.85
ON,20141123,80.17
QC,20140214,85.16
SK,20140502,73.58
AB,20140912,70.64
ON,20140323,53.05
ON,20141203,17.91
ON,20140727,83.43
SK,20110114,48.65
QC,20140904,64.02
QC,20140922,2.07
SK,20141031,46.73
NL,20140608,79.59
ON,20140910,31.61
ON,20140411,86.35
QC,20140515,20.75
BC,20141003,39.6
ON,20141212,85.66
NL,20110105,39.04
ON,20140325,35.07
QC,20140313,80.28
NB,20110105,20.64
BC,20140522,36.46
ON,20140604,6.75
QC,20141018,47.67
NB,20141208,111.2
NS,20141119,1.37
ON,20110112,46.98
NB,20140403,52.74
AB,20140724,104.32
AB,20140812,82.71
AB,20140715,92.02
SK,20141031,56.42
ON,20140203,119.63
BC,20141207,29.1
QC,20141229,3.71
ON,20140426,43.88
ON,20141123,47.53
MB,20140717,80.94
MB,20140918,58.94
NB,20140201,25.68
QC,20140220,74.23
PE,20141118,89.32
ON,20140818,82.45
MB,20140403,77.53
BC,20140928,63.64
ON,20140522,24.82
AB,20140924,93.68
SK,20140616,115.98
ON,20141204,88.13
SK,20110117,105.54
ON,20141019,35.98
MB,20140903,103.81
QC,20140624,63.12
AB,20140406,90.54
ON,20141201,15.63
QC,20140811,47.13
MB,20140216,5.27
QC,20140811,54.03
AB,20140416,17.72
ON,20140829,45.08
MB,20140426,99.63
QC,20140310,54.88
QC,20140603,87.92
ON,20140621,63.64
QC,20110113,48.08
MB,20140903,107.46
AB,20141107,71.21
AB,20140212,26.57
SK,20140822,79.77
BC,20141208,101.95
AB,20140530,103.0
AB,20140830,9.76
ON,20110113,13.52
AB,20140312,95.9
ON,20140406,32.79
QC,20140723,68.95
QC,20110124,73.17
AB,20141228,23.52
QC,20141220,67.18
ON,20141101,6.7
QC,20140723,48.68
NL,20140511,105.37
QC,20140416,66.5
BC,20140409,110.8
ON,20140407,69.0
QC,20140321,88.29
SK,20140816,78.14
ON,20110114,14.61
AB,20140709,67.43
ON,20110111,104.1
ON,20140811,40.07
QC,20140318,58.43
AB,20140812,95.6
ON,20110128,45.21
BC,20141016,19.06
SK,20140621,32.21
SK,20140721,59.57
QC,20140326,116.66
ON,20140214,60.86
ON,20110110,70.8
QC,20140302,89.45
NS,20140606,75.93
MB,20140728,83.62
NL,20140406,76.48
SK,20140812,93.74
QC,20141114,96.05
QC,20140307,80.69
QC,20140207,117.25
NS,20140719,9.99
SK,20140421,101.62
AB,20140823,55.48
MB,20140327,75.19
AB,20140903,45.71
ON,20140225,114.06
PE,20140824,108.56
AB,20140707,35.49
